latitude	longitude	store_name	code	location	imei
38.45598	48.87498	Astara	AZ	Asia/Baku	359043379931766981
41.8542	-87.66561	Lower West Side	US	America/Chicago	3590433799317661479
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	359043379931766189
-11.78333	19.91667	Luena	AO	Africa/Luanda	359043379931766288
-4.06667	37.73333	Same	TZ	Africa/Dar_es_Salaam	863033069630348081
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	3590433799317661990
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	8630330696303481875
-36.9256	-73.02841	Chiguayante	CL	America/Santiago	8630330696303482022
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	3590433799317662246
-32.05251	115.88782	Willetton	AU	Australia/Perth	8630330696303481586
29.21399	78.95693	Kashipur	IN	Asia/Kolkata	8630330696303482345
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	3590433799317662311
42.93369	-72.27814	Keene	US	America/New_York	359043379931766288
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	3590433799317661032
-15.675	-38.94722	Canavieiras	BR	America/Bahia	3590433799317661859
-10.90889	-37.03861	Barra dos Coqueiros	BR	America/Maceio	8630330696303481610
50.56149	4.69889	Gembloux	BE	Europe/Brussels	863033069630348651
45.43341	-73.86586	Beaconsfield	CA	America/Toronto	863033069630348065
48.98994	2.1699	Herblay	FR	Europe/Paris	359043379931766536
51.40148	-1.32471	Newbury	GB	Europe/London	8630330696303482188
54.58048	16.86194	Ustka	PL	Europe/Warsaw	8630330696303481594
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	359043379931766726
34.06635	-84.67837	Acworth	US	America/New_York	3590433799317662154
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	359043379931766676
29.21399	78.95693	Kashipur	IN	Asia/Kolkata	359043379931766379
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	359043379931766031
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	8630330696303481107
48.52961	12.16179	Landshut	DE	Europe/Berlin	3590433799317661107
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	3590433799317661776
11.84962	-86.19903	Jinotepe	NI	America/Managua	8630330696303481859
41.41204	2.18247	el Camp de l'Arpa del Clot	ES	Europe/Madrid	359043379931766882
4.02219	101.02083	Teluk Intan	MY	Asia/Kuala_Lumpur	3590433799317661347
39.96348	-4.83076	Talavera de la Reina	ES	Europe/Madrid	3590433799317661099
42	21.32778	Saraj	MK	Europe/Skopje	3590433799317661727
13.44581	101.18445	Phanat Nikhom	TH	Asia/Bangkok	8630330696303481628
40.58654	-122.39168	Redding	US	America/Los_Angeles	3590433799317661081
48.52961	12.16179	Landshut	DE	Europe/Berlin	863033069630348909
51.08468	7.11393	Burscheid	DE	Europe/Berlin	359043379931766882
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	8630330696303481404
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	3590433799317662311
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	8630330696303481644
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	359043379931766338
43.32686	-2.98884	Leioa	ES	Europe/Madrid	8630330696303481693
10.10649	76.35484	Alwaye	IN	Asia/Kolkata	3590433799317662360
48.90472	2.2469	La Garenne-Colombes	FR	Europe/Paris	8630330696303482261
23.07492	88.28637	Pandua	IN	Asia/Kolkata	8630330696303482287
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	8630330696303482253
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	8630330696303482063
28.90054	-81.26367	Deltona	US	America/New_York	8630330696303481339
38.17492	-122.2608	American Canyon	US	America/Los_Angeles	863033069630348065
35.21222	2.31889	Ksar Chellala	DZ	Africa/Algiers	359043379931766627
42	21.32778	Saraj	MK	Europe/Skopje	359043379931766080
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	359043379931766676
55.62047	37.49338	Tyoply Stan	RU	Europe/Moscow	8630330696303482378
4.2475	9.00472	Idenao	CM	Africa/Douala	8630330696303481131
3.27833	32.88667	Kitgum	UG	Africa/Kampala	3590433799317662451
14.14989	121.3152	Calauan	PH	Asia/Manila	3590433799317661248
54.60528	18.34717	Reda	PL	Europe/Warsaw	359043379931766742
43.67681	4.63031	Arles	FR	Europe/Paris	863033069630348271
57.97472	33.2525	Valday	RU	Europe/Moscow	8630330696303481420
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	359043379931766270
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	863033069630348370
26.18924	-98.15529	San Juan	US	America/Chicago	8630330696303481636
17.06542	-96.72365	Oaxaca	MX	America/Mexico_City	8630330696303481776
43.54072	-116.56346	Nampa	US	America/Boise	863033069630348503
45.40008	-73.58248	Sainte-Catherine	CA	America/Toronto	359043379931766684
2.41669	30.98551	Paidha	UG	Africa/Kampala	3590433799317661420
39.33427	-76.43941	Middle River	US	America/New_York	8630330696303481941
51.30001	13.10984	Oschatz	DE	Europe/Berlin	8630330696303481115
65.84811	24.14662	Tornio	FI	Europe/Helsinki	863033069630348925
56.9083	60.8019	Beryozovsky	RU	Asia/Yekaterinburg	3590433799317662170
26.44931	91.61356	Rangia	IN	Asia/Kolkata	8630330696303481099
-19.7625	-44.31389	Esmeraldas	BR	America/Sao_Paulo	863033069630348271
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	359043379931766809
36.20389	127.08472	Nonsan	KR	Asia/Seoul	8630330696303481198
45.78071	12.84052	Portogruaro	IT	Europe/Rome	359043379931766213
35.815	139.6853	Shimotoda	JP	Asia/Tokyo	8630330696303481263
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	3590433799317661552
36.64852	51.49621	Nowshahr	IR	Asia/Tehran	359043379931766783
20.74122	-100.44843	Santa Rosa Jauregui	MX	America/Mexico_City	863033069630348412
49.738430	13.373637	Plzeň	CZ	Europe/Prague	3590433799317662204
46.09273	-88.64235	Iron River	US	America/Menominee	8630330696303481503
10.20898	123.758	Naga	PH	Asia/Manila	8630330696303481511
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	8630330696303481990
46.32313	-0.45877	Niort	FR	Europe/Paris	8630330696303482303
-21.44236	27.46153	Tonota	BW	Africa/Gaborone	863033069630348453
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	3590433799317661131
-0.71667	-48.52333	Soure	BR	America/Belem	359043379931766098
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	8630330696303481727
37.56667	140.11667	Inawashiro	JP	Asia/Tokyo	863033069630348016
54.39635	24.04142	Alytus	LT	Europe/Vilnius	3590433799317661214
41.8542	-87.66561	Lower West Side	US	America/Chicago	863033069630348164
25.95533	68.88871	Jhol	PK	Asia/Karachi	359043379931766379
48.25	16.4	Floridsdorf	AT	Europe/Vienna	8630330696303481545
31.76212	-95.63079	Palestine	US	America/Chicago	863033069630348180
41.20485	-8.33147	Paredes	PT	Europe/Lisbon	359043379931766544
53.78333	-1.06667	Selby	GB	Europe/London	8630330696303481032
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	863033069630348610
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	8630330696303481529
36.92574	14.72443	Ragusa	IT	Europe/Rome	3590433799317661842
22.98212	-80.58556	Corralillo	CU	America/Havana	3590433799317661198
-0.71667	-48.52333	Soure	BR	America/Belem	3590433799317661685
43.71032	-1.05366	Dax	FR	Europe/Paris	359043379931766502
-33.38056	-56.52361	Durazno	UY	America/Montevideo	863033069630348602
48	-4.1	Quimper	FR	Europe/Paris	359043379931766700
41.48199	-81.79819	Lakewood	US	America/New_York	3590433799317661735
18.42745	-67.15407	Aguadilla	PR	America/Puerto_Rico	3590433799317661685
-33.38056	-56.52361	Durazno	UY	America/Montevideo	8630330696303481529
-15.675	-38.94722	Canavieiras	BR	America/Bahia	3590433799317662089
42.55308	-87.93341	Pleasant Prairie	US	America/Chicago	8630330696303481024
48.77644	2.29026	Sceaux	FR	Europe/Paris	359043379931766106
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	359043379931766684
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	359043379931766908
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	8630330696303481768
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	8630330696303481073
36.08497	9.37082	Siliana	TN	Africa/Tunis	3590433799317661198
19.21667	73.08333	Dombivli	IN	Asia/Kolkata	3590433799317662303
-21.41222	-42.19667	Miracema	BR	America/Sao_Paulo	359043379931766296
-1.63333	13.58357	Franceville	GA	Africa/Libreville	3590433799317662428
37.19723	122.05228	Tianfu	CN	Asia/Shanghai	863033069630348131
52.26083	7.00417	Losser	NL	Europe/Amsterdam	359043379931766320
11.84962	-86.19903	Jinotepe	NI	America/Managua	359043379931766353
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	8630330696303482014
31.78336	35.23388	East Jerusalem	PS	Asia/Hebron	3590433799317661750
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	863033069630348131
-19.7625	-44.31389	Esmeraldas	BR	America/Sao_Paulo	3590433799317661727
38.06084	-97.92977	Hutchinson	US	America/Chicago	3590433799317661990
54.03876	43.91385	Kovylkino	RU	Europe/Moscow	3590433799317662121
57.14369	-2.09814	Aberdeen	GB	Europe/London	863033069630348297
41.54566	-71.29144	Middletown	US	America/New_York	3590433799317661800
42.35843	-71.05977	Boston	US	America/New_York	359043379931766304
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	3590433799317661875
50.23019	8.77155	Karben	DE	Europe/Berlin	8630330696303481354
-21.44236	27.46153	Tonota	BW	Africa/Gaborone	8630330696303482378
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	3590433799317662022
56.56317	-2.58736	Arbroath	GB	Europe/London	359043379931766197
23.04419	-82.00919	Jaruco	CU	America/Havana	3590433799317662469
50.073658	14.418540	Praha	CZ	Europe/Prague	3590433799317661826
47.98372	10.18527	Memmingen	DE	Europe/Berlin	8630330696303481875
42.819	47.1192	Buynaksk	RU	Europe/Moscow	863033069630348156
36	139.55722	Okegawa	JP	Asia/Tokyo	8630330696303481305
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	3590433799317661099
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	3590433799317661982
36.02506	-86.77917	Brentwood Estates	US	America/Chicago	359043379931766726
40.81	-73.9625	Morningside Heights	US	America/New_York	3590433799317661883
27.71809	-82.35176	Sun City Center	US	America/New_York	8630330696303482311
-6.8	39.25	Magomeni	TZ	Africa/Dar_es_Salaam	8630330696303482147
19.32932	-98.1664	Contla	MX	America/Mexico_City	8630330696303481016
48.77644	2.29026	Sceaux	FR	Europe/Paris	8630330696303481610
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	3590433799317661008
41.55815	-73.0515	Waterbury	US	America/New_York	8630330696303481396
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	8630330696303482477
36.20389	127.08472	Nonsan	KR	Asia/Seoul	359043379931766304
37.73604	-120.93549	Riverbank	US	America/Los_Angeles	8630330696303482360
50.76306	-1.29772	Cowes	GB	Europe/London	8630330696303482337
19.21667	73.08333	Dombivli	IN	Asia/Kolkata	3590433799317661149
37.35813	-6.03731	San Juan de Aznalfarache	ES	Europe/Madrid	3590433799317661750
30.17746	-81.38758	Palm Valley	US	America/New_York	3590433799317661636
49.593777	17.250879	Olomouc	CZ	Europe/Prague	8630330696303481727
28.88162	120.03308	Guli	CN	Asia/Shanghai	359043379931766858
26.32293	91.00632	Barpeta	IN	Asia/Kolkata	863033069630348156
39.32288	-76.72803	Woodlawn	US	America/New_York	8630330696303481289
50.511002	14.150558	Terezín	CZ	Europe/Prague	8630330696303481651
39.59611	27.02444	Edremit	TR	Europe/Istanbul	8630330696303481107
37.73604	-120.93549	Riverbank	US	America/Los_Angeles	3590433799317661776
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	3590433799317662485
26.91756	-82.07842	Punta Gorda Isles	US	America/New_York	3590433799317661636
9.89206	43.38531	Baki	SO	Africa/Mogadishu	8630330696303482030
60.2052	24.6522	Espoo	FI	Europe/Helsinki	863033069630348685
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	8630330696303481065
35.95664	36.7138	Binnish	SY	Asia/Damascus	3590433799317661859
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	359043379931766650
16.455	120.5875	La Trinidad	PH	Asia/Manila	359043379931766460
49.41029	38.15035	Svatove	UA	Europe/Zaporozhye	3590433799317662477
27.34089	117.4831	Shaowu	CN	Asia/Shanghai	8630330696303481214
23.07492	88.28637	Pandua	IN	Asia/Kolkata	863033069630348800
52.21099	7.02238	Gronau	DE	Europe/Berlin	8630330696303481685
51.65333	5.2875	Vught	NL	Europe/Amsterdam	8630330696303482071
32.35126	-95.30106	Tyler	US	America/Chicago	863033069630348735
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	8630330696303481925
38.91817	-78.19444	Front Royal	US	America/New_York	3590433799317661305
42.58342	-71.8023	Fitchburg	US	America/New_York	863033069630348677
35.8	137.23333	Gero	JP	Asia/Tokyo	3590433799317661438
8.56697	123.33471	Dipolog	PH	Asia/Manila	8630330696303481701
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	359043379931766577
32.52515	-93.75018	Shreveport	US	America/Chicago	3590433799317662154
6.46838	-73.26022	Socorro	CO	America/Bogota	3590433799317662097
42.7	27.25	Aytos	BG	Europe/Sofia	3590433799317661271
1.6	103.81667	Ulu Tiram	MY	Asia/Kuala_Lumpur	8630330696303481719
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	3590433799317661834
24.41288	76.56719	Aklera	IN	Asia/Kolkata	359043379931766429
39.45621	-77.96389	Martinsburg	US	America/New_York	3590433799317662238
39.09112	-94.41551	Independence	US	America/Chicago	8630330696303481628
54.03876	43.91385	Kovylkino	RU	Europe/Moscow	3590433799317661545
48.21644	9.02596	Albstadt	DE	Europe/Berlin	8630330696303482279
30.81383	75.16878	Moga	IN	Asia/Kolkata	863033069630348347
51.26	-2.1875	Westbury	GB	Europe/London	8630330696303481636
48.07667	8.64409	Trossingen	DE	Europe/Berlin	3590433799317661164
45.43341	-73.86586	Beaconsfield	CA	America/Toronto	863033069630348149
34.31	-2.16	Jerada	MA	Africa/Casablanca	8630330696303481081
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	8630330696303482097
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	863033069630348701
33.44872	-86.78777	Vestavia Hills	US	America/Chicago	863033069630348412
36.08497	9.37082	Siliana	TN	Africa/Tunis	863033069630348537
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	3590433799317661255
41.80753	-87.65644	New City	US	America/Chicago	8630330696303481057
44.97639	19.61222	Sremska Mitrovica	RS	Europe/Belgrade	863033069630348636
48.77644	2.29026	Sceaux	FR	Europe/Paris	8630330696303481578
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	3590433799317661586
34.09611	-118.10583	San Gabriel	US	America/Los_Angeles	8630330696303482378
-21.98333	16.91667	Okahandja	NA	Africa/Windhoek	3590433799317662154
39.59611	27.02444	Edremit	TR	Europe/Istanbul	8630330696303481081
51.40148	-1.32471	Newbury	GB	Europe/London	359043379931766841
49.820923	18.262524	Ostrava	CZ	Europe/Prague	3590433799317661701
28.92694	78.23456	Bachhraon	IN	Asia/Kolkata	863033069630348719
-33.38056	-56.52361	Durazno	UY	America/Montevideo	359043379931766205
5.84752	-5.682	Lakota	CI	Africa/Abidjan	8630330696303481529
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	863033069630348990
33.92866	-6.90656	Temara	MA	Africa/Casablanca	3590433799317661065
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	3590433799317661537
18.42745	-67.15407	Aguadilla	PR	America/Puerto_Rico	3590433799317661073
-7.76667	35.7	Iringa	TZ	Africa/Dar_es_Salaam	3590433799317662162
34.14251	-118.25508	Glendale	US	America/Los_Angeles	8630330696303482444
52.31333	6.92917	Oldenzaal	NL	Europe/Amsterdam	359043379931766882
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	3590433799317662493
45.75279	130.57211	Boli	CN	Asia/Shanghai	8630330696303481966
51.65333	5.2875	Vught	NL	Europe/Amsterdam	3590433799317661354
46.51872	86.00214	Hoxtolgay	CN	Asia/Urumqi	8630330696303481388
31.71667	73.38333	Sangla Hill	PK	Asia/Karachi	8630330696303482261
45.39402	9.29109	San Giuliano Milanese	IT	Europe/Rome	3590433799317661230
31.96258	73.97117	Naushahra Virkan	PK	Asia/Karachi	3590433799317661172
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	8630330696303482014
35.89972	14.51472	Valletta	MT	Europe/Malta	3590433799317662477
55.62047	37.49338	Tyoply Stan	RU	Europe/Moscow	863033069630348784
33.41012	-91.06177	Greenville	US	America/Chicago	359043379931766445
37.31065	13.57661	Agrigento	IT	Europe/Rome	3590433799317661651
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	3590433799317662279
53.95278	32.86389	Roslavl‚Äô	RU	Europe/Moscow	359043379931766577
51.40944	46.04833	Privolzhskiy	RU	Europe/Saratov	863033069630348180
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	8630330696303481628
41.47892	-87.45476	Schererville	US	America/Chicago	8630330696303481149
50.073658	14.418540	Praha	CZ	Europe/Prague	3590433799317661974
40.63316	-74.13653	Port Richmond	US	America/New_York	8630330696303481685
-4.26613	15.28318	Brazzaville	CG	Africa/Brazzaville	863033069630348909
39.45621	-77.96389	Martinsburg	US	America/New_York	8630330696303481057
55.38752	36.73307	Naro-Fominsk	RU	Europe/Moscow	8630330696303481685
38.70734	-77.02303	Fort Washington	US	America/New_York	8630330696303481065
-8.66667	-35.71667	Catende	BR	America/Recife	359043379931766452
48.52961	12.16179	Landshut	DE	Europe/Berlin	3590433799317662451
33.35283	-111.78903	Gilbert	US	America/Phoenix	8630330696303481776
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	8630330696303482170
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	8630330696303482097
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	863033069630348222
54.60528	18.34717	Reda	PL	Europe/Warsaw	3590433799317661891
24.96334	10.18003	Ghat	LY	Africa/Tripoli	359043379931766841
36.20389	127.08472	Nonsan	KR	Asia/Seoul	3590433799317662279
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	359043379931766403
39.46667	141.95	Yamada	JP	Asia/Tokyo	359043379931766809
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	3590433799317661719
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	3590433799317661982
50.9803	11.32903	Weimar	DE	Europe/Berlin	8630330696303481792
31.82539	72.54064	Sillanwali	PK	Asia/Karachi	3590433799317661446
-4.5833	15.16554	Kasangulu	CD	Africa/Kinshasa	8630330696303481412
35.06667	135.21667	Sasayama	JP	Asia/Tokyo	3590433799317661552
3.02013	30.91105	Arua	UG	Africa/Kampala	8630330696303481511
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	3590433799317662477
39.32288	-76.72803	Woodlawn	US	America/New_York	8630330696303482097
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	359043379931766072
32.65246	51.67462	Isfahan	IR	Asia/Tehran	3590433799317661230
29.65163	-82.32483	Gainesville	US	America/New_York	8630330696303481974
-15.21194	-75.11028	Minas de Marcona	PE	America/Lima	8630330696303481842
36.46917	10.78222	Beni Khiar	TN	Africa/Tunis	3590433799317661537
37.49223	15.07041	Catania	IT	Europe/Rome	359043379931766841
10.61285	12.19458	Biu	NG	Africa/Lagos	359043379931766981
6.9909	79.883	Hendala	LK	Asia/Colombo	359043379931766346
38.55632	69.01354	Vahdat	TJ	Asia/Dushanbe	3590433799317662279
50.50301	13.63617	Most	CZ	Europe/Prague	863033069630348263
13.56667	-15.6	Farafenni	GM	Africa/Banjul	8630330696303482204
41.50343	-74.01042	Newburgh	US	America/New_York	3590433799317661594
30.17746	-81.38758	Palm Valley	US	America/New_York	3590433799317661891
-21.44236	27.46153	Tonota	BW	Africa/Gaborone	8630330696303482279
48.77644	2.29026	Sceaux	FR	Europe/Paris	3590433799317662030
36.08497	9.37082	Siliana	TN	Africa/Tunis	8630330696303481107
14.95472	120.89694	Baliuag	PH	Asia/Manila	8630330696303481446
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	8630330696303482022
-23.85972	35.34722	Maxixe	MZ	Africa/Maputo	8630330696303482352
48.86667	2.08333	Marly-le-Roi	FR	Europe/Paris	3590433799317661362
48.78232	9.17702	Stuttgart	DE	Europe/Berlin	8630330696303481180
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	8630330696303482162
-16.25	-69.08333	Yunguyo	PE	America/Lima	8630330696303482261
44.27804	-88.27205	Kaukauna	US	America/Chicago	8630330696303482410
0.46005	34.11169	Busia	KE	Africa/Nairobi	8630330696303482113
44.27804	-88.27205	Kaukauna	US	America/Chicago	3590433799317661966
20.21322	-100.88023	Salvatierra	MX	America/Mexico_City	359043379931766494
-4.06667	37.73333	Same	TZ	Africa/Dar_es_Salaam	863033069630348735
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	863033069630348404
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	3590433799317662311
44.75874	19.21437	Bijeljina	BA	Europe/Sarajevo	8630330696303482394
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	359043379931766247
47.38093	-122.23484	Kent	US	America/Los_Angeles	359043379931766106
41.57721	-93.71133	West Des Moines	US	America/Chicago	8630330696303481123
-6.8048	110.8405	Kudus	ID	Asia/Jakarta	863033069630348602
32.5007	-94.74049	Longview	US	America/Chicago	8630330696303482428
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	3590433799317661966
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	3590433799317661958
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	359043379931766015
41.24264	16.50104	Bisceglie	IT	Europe/Rome	3590433799317662030
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	3590433799317661974
38.58894	-89.99038	Fairview Heights	US	America/Chicago	863033069630348305
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	359043379931766346
49.144482	15.006139	Jindřichův Hradec	CZ	Europe/Prague	359043379931766924
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	8630330696303481644
41.50343	-74.01042	Newburgh	US	America/New_York	359043379931766254
39.09112	-94.41551	Independence	US	America/Chicago	8630330696303481404
48.90472	2.2469	La Garenne-Colombes	FR	Europe/Paris	8630330696303481255
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	3590433799317661545
43.61058	1.33467	Colomiers	FR	Europe/Paris	863033069630348685
34.9	137.5	Shinshiro	JP	Asia/Tokyo	3590433799317662287
50.511002	14.150558	Terezín	CZ	Europe/Prague	863033069630348115
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	3590433799317661602
29.38242	70.91106	Alipur	PK	Asia/Karachi	863033069630348636
34.86472	117.55417	Zaozhuang	CN	Asia/Shanghai	8630330696303481768
32.52515	-93.75018	Shreveport	US	America/Chicago	863033069630348156
51.168	7.973	Finnentrop	DE	Europe/Berlin	3590433799317662097
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	8630330696303482204
42.93369	-72.27814	Keene	US	America/New_York	8630330696303481560
34.86472	117.55417	Zaozhuang	CN	Asia/Shanghai	8630330696303481859
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	8630330696303481719
42.4251	-71.06616	Malden	US	America/New_York	3590433799317661966
33.08014	-83.2321	Milledgeville	US	America/New_York	359043379931766825
3.51667	11.5	Mbalmayo	CM	Africa/Douala	359043379931766304
44.80477	-0.59543	Talence	FR	Europe/Paris	8630330696303481818
36.6009	126.665	Hongseong	KR	Asia/Seoul	3590433799317662139
43.31667	-2.68333	Gernika-Lumo	ES	Europe/Madrid	863033069630348040
12.74482	4.52514	Argungu	NG	Africa/Lagos	863033069630348081
48.86667	2.08333	Marly-le-Roi	FR	Europe/Paris	3590433799317661248
22.10194	85.37752	Barbil	IN	Asia/Kolkata	863033069630348305
52.09	5.23333	Zeist	NL	Europe/Amsterdam	3590433799317662121
-12.91667	-39.25	Muritiba	BR	America/Bahia	3590433799317661271
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	359043379931766064
43.86682	-79.2663	Markham	CA	America/Toronto	3590433799317661297
29.22254	79.5286	Haldwani	IN	Asia/Kolkata	3590433799317661362
5.6561	-75.87877	Andes	CO	America/Bogota	863033069630348172
41.09246	45.36561	Qazax	AZ	Asia/Baku	3590433799317662378
21.53889	71.57737	Gariadhar	IN	Asia/Kolkata	359043379931766999
46.23899	-63.13414	Charlottetown	CA	America/Halifax	863033069630348784
46.18396	6.10237	Onex	CH	Europe/Zurich	8630330696303481107
41.0051	-73.78458	Scarsdale	US	America/New_York	3590433799317661198
50.073658	14.418540	Praha	CZ	Europe/Prague	3590433799317662477
41.91886	8.73812	Ajaccio	FR	Europe/Paris	8630330696303481537
51.47805	6.8625	Oberhausen	DE	Europe/Berlin	8630330696303482071
41.09246	45.36561	Qazax	AZ	Asia/Baku	863033069630348271
34.4833	136.84186	Toba	JP	Asia/Tokyo	863033069630348677
31.76212	-95.63079	Palestine	US	America/Chicago	8630330696303481511
-21.44236	27.46153	Tonota	BW	Africa/Gaborone	3590433799317661958
36.08497	9.37082	Siliana	TN	Africa/Tunis	8630330696303481537
35.06667	135.21667	Sasayama	JP	Asia/Tokyo	863033069630348214
22.88783	84.13864	Jashpurnagar	IN	Asia/Kolkata	863033069630348727
53.59782	34.33825	Dyat‚Äôkovo	RU	Europe/Moscow	3590433799317661545
12.35275	121.06761	San Jose	PH	Asia/Manila	8630330696303482410
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	359043379931766973
41.91738	3.1631	Palafrugell	ES	Europe/Madrid	3590433799317661032
37.05944	37.3825	Gaziantep	TR	Europe/Istanbul	3590433799317661917
9.3337	122.8637	Santa Catalina	PH	Asia/Manila	863033069630348594
4.2475	9.00472	Idenao	CM	Africa/Douala	359043379931766502
9.89206	43.38531	Baki	SO	Africa/Mogadishu	8630330696303482394
34.31	-2.16	Jerada	MA	Africa/Casablanca	8630330696303481891
46.1351	-60.1831	Sydney	CA	America/Glace_Bay	3590433799317661495
41.55947	14.66737	Campobasso	IT	Europe/Rome	863033069630348891
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	3590433799317661784
32.55531	76.12647	Chamba	IN	Asia/Kolkata	863033069630348529
50.79205	-1.08593	Southsea	GB	Europe/London	359043379931766643
45.99194	29.41824	Artsyz	UA	Europe/Kyiv	359043379931766155
45.4473	-73.75335	Dorval	CA	America/Toronto	3590433799317661958
-23.85972	35.34722	Maxixe	MZ	Africa/Maputo	863033069630348339
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	3590433799317661610
-22.57306	-47.1725	Artur Nogueira	BR	America/Sao_Paulo	8630330696303481446
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	3590433799317662212
34.09668	-117.71978	Claremont	US	America/Los_Angeles	359043379931766262
48.28259	9.72749	Ehingen	DE	Europe/Berlin	863033069630348099
40.53123	17.58522	Francavilla Fontana	IT	Europe/Rome	3590433799317662329
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	863033069630348024
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	359043379931766734
13.70727	9.15013	Mirriah	NE	Africa/Niamey	8630330696303482444
