ts	imei	mwra	c.android.youtube	c.dogalize	c.android.gm	c.katana	c.android.chrome	c.updateassist	c.raider	c.android.vending	c.UCMobile.x86	c.UCMobile.intl
1525978020	359043379931766833	1.0	12.07259	10.55654	13.96963	14.16987	12.93739	49.82033	0.01809	52.24227	73.62131	32.89344
1525959720	863033069630348180	1.0	14.96189	9.12408	12.45465	13.75316	15.38412	51.09499	0.8232	38.08383	70.475	67.28448
1526357220	3590433799317662063	0.0	14.09032	13.30667	14.85909	15.0542	8.91135	60.8472	0.20191	48.95384	27.80325	24.02165
1525836540	359043379931766627	1.0	15.91357	11.35767	14.44767	13.36018	12.20996	55.21679	0.29652	61.28484	85.01428	95.51435
1526307240	863033069630348560	1.0	18.87551	12.44834	6.04248	11.08492	14.06177	47.8879	0.00019	62.82361	50.50396	70.39333
1525755420	863033069630348131	1.0	13.2457	13.42132	7.95781	11.07089	7.61384	48.25716	0.00013	41.66386	4.60908	68.33347
1526231160	8630330696303482287	1.0	17.07381	10.03494	17.25351	14.79741	11.10231	56.28291	1.04093	35.63024	66.69137	74.37227
1525642380	8630330696303482170	1.0	13.50384	12.97481	10.82692	11.50021	7.36306	59.0531	0.00106	42.50377	94.33816	45.14654
1525770600	359043379931766288	0.0	10.95077	12.45509	13.53933	13.40815	10.94693	74.64797	0.00196	52.90993	18.02335	56.3188
1526306700	8630330696303481057	0.0	14.97601	11.41921	14.48867	14.52938	11.13517	45.19119	0.04872	56.33388	62.04484	81.07198
1526359620	8630330696303481776	1.0	9.53387	10.40706	10.39751	14.20714	13.46943	40.39066	0.00151	33.54213	43.42211	36.8498
1526012880	3590433799317661990	0.0	14.31466	8.96317	15.21814	10.92777	12.27198	74.51282	0.00097	37.99963	0.65786	22.49381
1526257800	359043379931766163	0.0	13.40685	8.69387	14.87325	13.61981	9.54064	80.29538	0.00031	57.46562	47.97393	57.85585
1526029080	863033069630348636	1.0	13.45177	16.46152	8.45377	12.17182	10.15151	62.68086	0.00457	51.56832	20.139	97.87316
1526200620	863033069630348206	1.0	9.75099	14.60046	10.85387	7.90691	10.68502	50.64268	0.00338	49.7801	51.34109	80.07721
1525961100	359043379931766726	0.0	13.08371	8.18635	12.51477	12.52882	11.72918	44.35442	0.0011	35.98324	81.99407	85.1852
1525774260	8630330696303481669	0.0	16.69035	13.23341	9.10048	15.33284	8.28787	60.51766	0.02927	70.35693	72.84706	47.39451
1526334600	8630330696303482436	0.0	16.02153	13.31456	10.34355	11.41918	10.18703	63.07061	0.00227	53.1685	36.83264	25.97676
1525678380	8630330696303481172	1.0	12.63896	14.41923	9.69354	10.44318	11.42718	63.06961	0.29013	63.6867	34.03009	59.16781
1525926540	3590433799317661727	0.0	10.61531	7.30821	17.35887	11.11497	14.43374	49.50424	0.00015	32.73108	97.35508	34.35864
1526203080	863033069630348289	0.0	13.45925	5.02426	12.51778	13.38501	12.30166	40.01122	1.01935	56.26981	82.41943	94.03433
1525902240	8630330696303482246	0.0	15.35634	10.20471	9.92362	12.44259	11.10334	62.44792	0.00024	58.95553	48.61266	66.72007
1525551900	3590433799317661180	1.0	14.67878	9.99147	14.91369	13.84461	8.75342	48.40798	0.08624	46.72857	13.78884	37.51932
1525566660	3590433799317662451	1.0	12.10052	10.70115	14.6954	15.55479	14.06423	53.74533	0.02707	69.07935	19.17482	69.96576
1525660680	3590433799317661735	0.0	11.52571	12.70457	14.16543	14.67162	12.99713	44.21205	0.03967	42.29162	11.98708	89.01381
1525562220	863033069630348412	1.0	14.11368	12.43002	9.30972	7.52272	10.67015	42.63734	0.00053	44.40898	11.3188	35.84823
1526029260	8630330696303482451	1.0	11.82516	15.10805	11.09414	11.93485	7.84412	35.09882	0.02074	60.78757	39.45968	20.398
1525571400	8630330696303481800	1.0	15.09648	6.39724	14.04307	14.22299	15.66713	61.59503	0.41552	63.03791	44.43041	78.89947
1526227500	359043379931766577	0.0	12.64484	9.28821	17.07852	14.28306	7.96406	52.9354	1.26933	53.79279	15.62571	25.37229
1525811400	863033069630348990	0.0	17.32512	8.45826	13.67483	11.58606	10.80467	24.81084	0.37711	67.98613	11.11711	44.78304
1525528260	8630330696303481263	0.0	10.68995	10.02819	14.00334	13.63234	12.71385	31.61878	0.00265	43.8341	94.62732	23.79286
1525824540	8630330696303482162	1.0	12.23201	10.50519	15.74192	15.42467	10.50443	35.57718	0.03139	53.29792	37.35258	19.16238
1525677000	3590433799317661321	0.0	8.83306	14.53878	13.52598	15.77534	10.05235	49.68574	0.00115	67.5754	25.37113	62.29842
1525757400	8630330696303482220	0.0	13.70265	9.66038	13.35867	16.41692	8.17111	52.79378	0.00061	78.83976	94.80102	28.2233
1525869480	359043379931766452	0.0	17.69954	9.37997	15.05581	13.37714	10.84941	49.07984	0.42993	34.97554	44.14267	88.49267
1525646100	359043379931766817	1.0	13.16759	15.95878	13.79554	12.08499	12.35273	30.73774	0.02441	47.9692	17.16519	69.73492
1525958400	359043379931766122	0.0	11.2968	11.90108	12.39747	15.10652	11.83595	48.57281	0.00107	44.17673	5.44351	74.63067
1526000040	8630330696303481842	1.0	13.28473	13.60519	12.86099	10.36382	11.87489	64.89287	0.00508	48.41411	64.9057	28.29259
1526038320	3590433799317661511	1.0	15.16777	10.84299	12.89328	12.21519	16.87445	35.40374	0.75794	72.63517	69.61221	97.49619
1526021220	863033069630348016	1.0	15.06325	12.44813	15.18736	10.07737	6.81886	75.43569	0.00014	61.38418	61.78387	16.53991
1526095140	8630330696303481180	1.0	14.55228	10.3778	12.97081	14.77435	9.34332	39.49401	0.00512	66.95969	82.55925	80.01135
1526101680	863033069630348883	1.0	12.53412	14.81963	12.19824	10.33254	7.9842	42.07784	0.00259	48.46531	78.73258	54.04827
1525791720	863033069630348305	1.0	9.69516	16.43379	9.7541	14.65001	10.08499	43.49482	0.00285	52.16964	1.99358	5.88644
1525926180	359043379931766775	1.0	10.34508	15.10493	12.14849	13.38774	11.68681	56.92204	0.0083	30.00715	5.2098	97.00175
1525858980	8630330696303481131	0.0	12.38493	14.61365	10.60614	8.10894	10.01476	34.67239	0.00527	79.51206	73.19248	30.14201
1526032260	3590433799317661974	1.0	12.41554	13.4491	12.73299	13.16072	15.24865	31.83912	0.01953	71.50466	47.77478	98.4445
1525768320	863033069630348180	1.0	13.36462	8.3414	15.22628	14.82791	13.62847	55.47774	0.03053	69.2871	56.93995	57.10304
1525599360	863033069630348545	1.0	11.43061	14.73264	9.48246	11.17739	9.70836	52.36023	0.00177	52.10639	50.133	69.55909
1526283300	3590433799317661974	0.0	12.74512	11.92762	14.68611	14.286	9.46537	57.78596	0.03508	49.26229	95.83645	2.33865
1525676520	863033069630348867	0.0	15.04875	11.19167	13.67476	12.74387	9.50791	44.56233	0.53781	35.55371	18.34861	35.37867
1526239140	863033069630348271	1.0	11.55562	14.79128	8.76504	10.90391	10.65345	48.73355	0.0007	65.32205	15.21011	9.68104
1526169720	359043379931766346	0.0	10.81364	15.36896	5.89516	12.88538	11.44364	48.87305	0.03839	65.69181	61.98453	65.40779
1526112180	8630330696303481370	0.0	13.13744	9.63611	13.76741	15.64716	18.98086	49.56989	0.20205	37.49379	74.28267	83.29425
1525735140	863033069630348651	1.0	11.88451	8.23519	12.3754	14.79955	13.48343	37.83798	0.00268	42.48729	43.59175	71.2175
1526116980	8630330696303481495	1.0	14.65326	12.29303	16.18701	14.09804	11.28562	43.32254	0.80159	50.92641	11.56644	21.7998
1525573980	863033069630348016	0.0	17.03277	12.18511	14.55031	16.33644	6.761	47.75311	0.00661	54.31823	91.96522	42.66708
1526251860	8630330696303482394	1.0	11.79994	7.17818	13.76531	16.20907	17.14885	58.24403	0.32728	52.00144	38.93049	97.78846
1525572480	863033069630348842	1.0	14.64776	14.12338	12.61611	11.68504	11.40485	53.07565	0.00176	49.48384	12.35355	72.92857
1526362560	863033069630348362	1.0	11.68733	12.95189	9.2359	10.77712	6.37061	57.42225	0.00024	79.21916	76.8778	81.33402
1525961160	8630330696303481800	1.0	14.71782	9.73503	12.10964	11.93712	12.84952	43.89752	0.16218	54.53772	61.25884	59.78996
1526284980	3590433799317662477	1.0	14.36239	8.53988	14.89953	14.4853	9.43187	44.13609	0.03124	45.15666	10.53601	10.74805
1525528140	8630330696303482055	1.0	13.64418	12.85932	12.94683	8.67604	11.2247	54.08528	0.00034	62.63143	96.70224	86.41761
1525635660	8630330696303481529	1.0	16.44277	10.06074	15.17836	13.00159	11.83525	46.53313	0.14288	49.78654	35.15811	80.02379
1525568400	3590433799317661271	1.0	13.29744	11.37955	12.56638	12.69204	16.10431	58.07334	0.04533	48.06513	18.83061	77.26345
1526153040	8630330696303482451	1.0	14.87991	15.67633	8.90911	11.93371	15.72771	68.71986	0.03533	52.92793	29.51826	90.89102
1525551600	863033069630348784	1.0	10.51336	12.15893	12.40715	12.65519	12.51727	64.93405	0.00811	74.73862	47.62977	6.24441
1525604880	863033069630348644	1.0	12.47264	14.40731	10.88036	9.75461	11.86967	56.40969	0.00883	65.52095	1.90787	91.05471
1525980840	359043379931766726	1.0	12.19156	13.85172	11.1642	9.27771	11.59069	55.57517	0.00689	48.02524	16.95162	39.4179
1525734360	8630330696303482089	1.0	13.69451	9.89195	14.3773	14.22921	14.01214	48.08332	0.07273	64.08382	83.81679	61.47078
1526210160	3590433799317661909	1.0	15.70138	13.02247	15.13861	14.11131	13.94952	50.93528	0.47843	58.92775	18.00152	17.72541
1525581960	8630330696303481164	1.0	11.93938	10.32222	13.10011	13.91267	17.25583	66.24563	0.01798	63.30697	43.41902	61.92859
1525710720	359043379931766841	0.0	16.4148	9.92154	13.51939	11.51194	12.18713	53.43685	0.00874	55.28691	44.63234	79.77765
1526031240	359043379931766742	1.0	15.06752	14.02042	9.96623	9.46384	13.03867	73.50847	0.00439	68.84585	60.73632	44.06271
1526403240	863033069630348107	0.0	16.69213	6.44228	13.30086	13.08675	17.56596	34.09828	0.49871	63.05284	7.49912	19.19453
1526069400	8630330696303481495	1.0	16.15782	12.14793	8.78826	9.34429	6.48099	42.40098	0.00025	51.43196	22.49209	28.95726
1525549620	3590433799317661172	1.0	11.97625	11.42141	16.97957	16.30174	9.83183	59.67224	0.01351	54.25976	59.53328	72.79456
1525903320	359043379931766619	1.0	14.40998	11.704	14.00101	14.33756	10.50017	65.38387	0.04417	32.48953	27.52637	2.57943
1526350740	3590433799317661941	1.0	11.90791	10.6669	13.31179	14.4306	13.54555	33.58078	0.08971	50.07983	26.54511	44.59071
1525629060	359043379931766742	1.0	12.44506	12.34599	11.0374	13.14765	12.07669	51.44394	0.01921	66.62381	5.11899	82.47485
1526120760	8630330696303482071	0.0	15.16073	9.59857	8.83478	11.92838	11.27178	63.51863	0.22845	62.73991	40.7567	13.27258
1525650360	863033069630348388	1.0	14.5805	14.40359	12.90203	11.9858	10.44105	60.95046	0.01783	50.2009	24.42723	96.42544
1525868520	863033069630348917	1.0	16.36731	6.35301	12.14537	11.78078	15.41163	50.43351	0.57494	54.51618	62.59772	64.14081
1525963200	8630330696303481990	0.0	13.46727	13.30189	13.74514	12.90304	8.99585	78.43797	0.03441	66.62802	81.92736	74.6992
1525670760	8630330696303482048	1.0	14.63795	9.95996	16.04083	15.05712	14.79577	57.37709	0.16084	57.47823	35.11408	6.82876
1525835880	863033069630348172	1.0	18.06601	11.49819	12.49255	12.00656	12.73148	36.10442	1.44171	49.10316	10.42777	78.2176
1525543260	3590433799317661347	0.0	9.91809	7.65855	14.15011	13.78292	11.95309	48.45244	1.12083	54.0523	50.79685	10.83733
1525782540	8630330696303481867	1.0	14.93615	9.20204	15.42661	14.37248	10.94837	58.16044	0.15393	37.55223	36.05611	9.21075
1526017920	3590433799317662204	1.0	11.12521	14.78004	13.9883	10.13327	7.36646	54.66221	0.00015	65.8326	6.07888	21.75049
1525722720	8630330696303482485	1.0	16.32267	12.17228	9.89795	8.08561	10.75418	43.40708	0.00083	51.23597	31.10508	87.3345
1525951740	3590433799317662113	0.0	15.07759	6.70611	11.83365	13.64199	11.35626	65.84852	0.02608	76.52837	25.05241	15.35744
1526133060	8630330696303482337	1.0	15.77585	6.91476	15.49325	13.78438	13.42241	57.37695	0.80768	75.4492	15.50694	14.0493
1525942500	863033069630348651	1.0	16.40662	13.78306	10.31237	9.67751	11.5711	50.08483	0.00432	52.46143	50.40835	76.00097
1525550340	3590433799317661198	0.0	15.53241	12.86628	10.03824	7.15246	11.33004	37.05966	0.00073	49.90074	18.69967	31.5067
1526346720	359043379931766510	0.0	13.04801	7.87332	13.39479	14.58184	11.73117	66.46725	0.00107	50.75134	77.46008	61.7424
1526057160	359043379931766320	1.0	14.73204	15.21957	6.54029	13.32925	11.84986	40.80705	0.00516	49.39512	51.46774	33.39926
1526041380	359043379931766569	1.0	12.97131	10.57516	18.52082	17.08761	10.40548	46.16081	0.21766	64.14771	28.76502	44.98504
1526382720	3590433799317661180	0.0	13.06032	10.77207	13.95338	13.97704	13.98799	75.05583	0.04395	63.27316	80.58545	41.66989
1525823040	3590433799317661065	1.0	16.15224	8.254	15.84132	15.58791	13.10695	61.29511	0.81466	36.11611	12.29999	17.85016
1526189160	3590433799317661511	1.0	15.83912	10.11296	14.90246	14.48758	7.61543	49.84403	0.03133	51.49323	99.22554	0.52653
1525697400	8630330696303482105	1.0	16.83494	13.3172	6.50751	11.74623	12.94595	35.27552	0.00142	52.51968	50.96277	65.55036
1526199480	863033069630348768	1.0	13.41425	12.21586	9.98484	8.21979	9.72855	54.92428	0.00122	65.26059	52.97566	46.78663
1526169060	359043379931766569	0.0	13.28816	10.7919	13.99874	15.32443	9.52056	32.58361	0.00826	51.41895	77.00095	26.87796
1525615620	3590433799317661131	0.0	14.66935	7.83311	15.17396	11.0193	12.96703	67.3908	0.10269	31.39268	0.26804	50.02612
1525603680	3590433799317662303	1.0	13.28463	12.51731	9.7147	10.04874	8.78515	56.19808	0.00051	62.11621	39.39193	91.06466
1526019600	863033069630348990	0.0	13.24148	10.03274	14.05135	16.56827	6.91928	60.89393	0.09846	61.80368	68.21789	87.61313
1526132580	359043379931766650	0.0	16.77824	13.07899	12.20427	12.67207	8.75399	49.41997	0.03943	44.10707	8.82626	2.36187
1525742280	3590433799317661461	0.0	10.18657	10.74695	11.91323	14.63475	12.4295	77.48494	0.00218	50.18173	71.32359	86.03698
1525561260	8630330696303481453	1.0	13.57323	10.13716	11.87476	13.91471	13.10142	49.4302	0.0373	51.02358	37.80241	8.4563
1525541940	3590433799317661040	0.0	13.53183	11.37707	14.76383	16.02503	9.29303	71.58781	0.04473	56.49921	86.43521	77.18384
1525855320	863033069630348966	0.0	14.00835	12.56662	14.56058	13.22352	10.10738	50.64943	0.0408	57.04438	89.21665	23.1328
1526297280	8630330696303481461	1.0	12.35815	12.85929	12.94999	6.74853	9.89178	41.4919	0.00095	57.07654	45.7421	0.92723
1525618260	8630330696303481883	1.0	13.77853	7.75478	15.86	15.37689	17.02019	21.75135	0.39355	45.79402	51.54392	33.79611
1525635000	3590433799317662493	1.0	12.0451	14.96197	7.84962	12.83558	12.51196	56.23088	0.02132	37.31853	64.63002	89.46594
1526117100	359043379931766726	1.0	16.45467	13.12754	10.45106	8.89132	10.02163	56.03361	0.00106	49.95294	10.3926	51.70017
1525584600	359043379931766403	1.0	14.78176	13.50895	14.74767	7.82644	12.29897	13.58581	0.00489	61.72699	37.43846	37.83781
1526074260	3590433799317661842	1.0	12.74287	14.11065	7.52787	10.65129	7.75101	60.74875	0.00023	56.56277	97.51313	18.65176
1525660020	3590433799317662238	1.0	11.92643	8.54181	15.82053	16.33117	15.48398	50.56493	0.05116	39.67152	87.44503	55.52494
1525561440	8630330696303482378	1.0	13.44095	10.36958	14.55613	13.86053	13.44984	69.32982	0.01199	74.90524	17.7392	17.51021
1525522200	3590433799317661974	1.0	15.84924	9.8732	15.67715	14.73687	11.74551	37.64118	0.19712	60.61912	79.30292	25.36581
1526360280	359043379931766700	1.0	16.15846	14.64194	7.95281	11.38771	11.95203	29.6834	0.0002	47.1434	8.33354	60.22255
1526312940	8630330696303482410	0.0	17.39032	8.86298	17.5614	12.9577	9.12706	44.83264	0.02656	33.65729	54.141	74.0002
1526348520	8630330696303482170	0.0	13.01486	12.0431	10.75985	13.1345	11.66133	62.05731	0.0034	41.91131	82.64169	47.8893
1525909680	8630330696303481081	1.0	12.87763	10.65058	14.73581	15.3888	14.74795	63.74894	0.10384	54.30278	60.25468	70.0017
1525806780	3590433799317662212	0.0	12.23647	9.98559	13.72629	14.60244	9.53727	45.32424	0.01318	51.08802	78.15008	50.49136
1525599600	863033069630348982	0.0	15.1785	13.71225	11.14468	14.56362	7.31743	56.54171	0.0003	76.38446	30.17504	47.21077
1526232360	3590433799317661792	0.0	12.60288	8.08304	13.81977	14.00564	12.50032	40.02022	0.01387	38.04446	22.82807	17.96866
1526015340	8630330696303481917	1.0	15.30296	11.18926	16.87717	14.99491	11.6423	57.56984	1.95422	46.41801	66.83934	96.53414
1525750860	8630330696303481453	0.0	14.86308	13.10515	12.73375	17.00244	9.16693	43.14894	0.30472	25.23295	89.56402	13.58222
1526298420	3590433799317661461	1.0	12.79504	15.6837	7.22049	12.47199	9.97819	74.12428	0.00474	60.82337	83.1692	82.25137
1526244240	3590433799317662261	1.0	13.84539	10.87212	13.82466	13.46884	16.4102	40.68176	0.54139	49.90206	31.82838	35.56335
1525909020	3590433799317661560	1.0	13.58927	14.13243	11.32844	9.43342	10.44797	51.60802	0.00049	62.72548	75.88927	44.97264
1525560360	863033069630348651	0.0	15.03265	15.49688	7.15264	11.74416	14.07726	66.12969	0.04021	71.80437	85.299	11.75622
1526289420	3590433799317662204	1.0	17.09837	11.33671	10.35719	7.60394	9.60177	47.35378	0.00017	85.44852	42.73753	94.66914
1526364660	863033069630348396	1.0	13.33197	12.90455	7.74718	11.93763	12.16586	60.95503	0.92208	43.60188	90.01322	5.36762
1526262000	863033069630348206	0.0	12.74964	10.27723	11.79731	15.62324	7.8276	45.66723	0.17655	71.60046	68.48808	84.27141
1525937280	863033069630348511	1.0	14.60571	14.77163	12.05653	11.32744	10.64229	42.60619	0.00583	77.97837	42.60306	34.10528
1526242680	8630330696303481263	0.0	12.23135	7.55196	14.15129	12.82035	12.5968	51.21779	0.00152	48.44374	30.36575	0.41077
1525758660	3590433799317662352	1.0	10.89064	10.06383	12.39353	14.34794	12.00707	51.71355	0.01079	51.35804	46.2931	4.80744
1526214240	8630330696303481693	0.0	18.62832	11.01928	13.19543	12.26611	7.88745	53.40932	0.00886	23.58807	1.7903	16.50235
1525883820	8630330696303481347	0.0	11.66157	9.03914	16.4639	14.39008	8.73127	61.69985	0.00012	45.99115	36.26901	52.30203
1525746540	8630330696303482436	0.0	12.32917	14.6558	12.1983	17.37574	8.00561	34.5413	0.00458	30.53374	0.90416	81.95828
1526087460	3590433799317661248	1.0	15.27693	13.62855	11.74712	7.08674	11.35394	70.21378	0.00058	51.66265	44.078	93.14959
1526187540	8630330696303481677	1.0	12.42422	14.75371	11.40506	11.08915	8.32187	56.43993	0.00041	35.82395	41.00696	4.96378
1526090940	8630330696303481503	0.0	17.19957	7.00085	15.49816	13.66701	8.55634	38.81921	0.02087	55.36712	26.27071	38.15619
1525576920	863033069630348768	1.0	15.61481	14.69205	8.88276	11.79491	11.31661	38.40112	0.00569	53.41005	33.43984	4.19092
1526328360	863033069630348180	0.0	13.72029	6.32179	14.45052	13.8532	11.79511	19.58495	0.00786	63.20386	29.39651	7.66724
1526068380	3590433799317661255	1.0	13.99865	9.48556	13.04676	13.4933	10.7303	46.33807	0.01147	66.29902	63.91021	63.20441
1526316540	863033069630348040	1.0	14.00991	13.78796	11.65272	9.53598	8.0007	56.78573	0.00451	36.89514	94.04803	40.57111
1526332380	3590433799317661842	1.0	13.17499	14.74442	8.37028	13.99948	9.78824	58.5328	0.0023	62.50884	15.40415	76.51164
1525876320	359043379931766650	1.0	12.41442	12.66028	13.38423	13.41529	13.91327	32.96491	0.03163	42.81278	30.6396	10.4687
1525565340	8630330696303481537	0.0	15.89489	7.44365	15.73778	11.07041	12.57783	47.87427	0.01376	38.00177	79.00322	48.51502
1525933320	359043379931766635	0.0	14.70969	10.40177	16.33165	15.78777	10.74181	23.93612	2.92663	45.90875	1.29955	75.24087
1526189340	359043379931766338	0.0	11.97046	12.23281	15.63534	13.61636	10.49858	19.80891	0.47371	37.96488	34.63662	48.59844
1526371740	3590433799317662279	0.0	10.36197	10.30091	13.34052	14.65397	15.15247	53.381	0.02857	66.74921	33.39701	77.16294
1526087940	8630330696303482352	1.0	12.90463	14.71846	11.57952	14.1286	5.88538	19.78576	0.00045	70.04405	35.4278	18.30421
1525848660	3590433799317661651	0.0	11.67664	12.92974	15.1631	15.83337	9.91807	55.09518	2.45089	69.50334	56.81448	38.30766
1526098980	8630330696303482188	1.0	14.13724	8.76867	14.39986	15.6556	16.44468	72.46496	0.23501	66.43341	91.86746	12.25164
1526400420	3590433799317661768	0.0	11.08366	10.20273	11.93783	12.67424	10.62894	39.5224	0.20862	53.92448	12.70979	16.32659
1526224140	8630330696303482113	0.0	8.93092	11.24178	14.11696	13.81974	9.451	52.57902	0.00017	44.75161	30.64735	76.60356
1525829160	8630330696303481768	1.0	14.13166	9.71426	14.18428	14.36615	10.90979	64.45192	0.01804	33.67283	16.54372	10.73158
1526166420	8630330696303481172	0.0	14.58656	11.41903	14.72761	13.28315	11.50236	59.03963	0.03992	43.14597	43.63453	55.03398
1525633620	8630330696303481156	0.0	14.21508	11.36288	14.55412	15.39941	8.6102	39.17408	0.00468	43.46887	48.75269	82.78664
1526063220	8630330696303482360	0.0	14.33224	14.91591	13.67239	10.72498	9.29424	44.19029	0.01475	56.88606	21.41078	66.50464
1526026860	3590433799317662097	0.0	13.87456	8.02682	14.0909	14.19298	16.89878	60.54033	0.04754	46.28834	72.71524	41.02075
1525616580	3590433799317662238	1.0	13.29837	12.92607	6.33393	8.2269	11.81058	23.4678	0.00054	46.1101	14.12763	87.39476
1525653540	3590433799317662493	0.0	10.8299	9.20498	16.18417	12.86189	11.6712	31.94042	0.0003	55.88884	31.80004	89.5396
1526248020	359043379931766486	1.0	13.82727	11.24786	15.0518	13.47625	9.42271	59.5167	0.01107	62.27477	94.11825	52.23321
1525829700	863033069630348735	1.0	12.6111	14.67331	11.49005	13.01232	11.14221	51.40473	0.00095	92.31981	46.64271	96.68199
1525902840	3590433799317662063	0.0	13.19749	11.7096	13.26547	13.83289	12.31157	51.95459	0.00311	52.76726	71.00726	97.33947
1525689180	863033069630348404	0.0	12.47148	11.15228	14.82372	14.73014	9.11163	29.64144	0.01347	51.47988	14.65009	16.33388
1526248260	3590433799317661842	0.0	17.88539	9.75995	13.90419	15.23812	9.20592	45.11674	0.02681	59.73251	18.39909	14.2844
1525904880	3590433799317661214	1.0	16.36427	14.63314	6.29839	12.42298	7.87525	58.59722	0.00032	23.91081	46.63871	64.6792
1525627500	359043379931766387	1.0	13.90144	8.57569	15.05766	14.87934	13.2666	70.19732	0.07002	52.85501	20.13046	44.54761
1526027880	3590433799317662014	0.0	17.24705	10.48643	14.20188	13.43782	7.32733	50.88497	0.00213	38.35884	45.57667	38.05648
1525852920	8630330696303481800	1.0	14.79676	14.62269	8.6957	13.16459	12.05946	89.49058	0.00911	71.56033	13.19628	0.98755
1525586280	359043379931766999	1.0	15.34699	13.69964	11.53192	8.53793	11.03619	49.54905	0.00944	45.81174	99.77691	8.93939
1526343840	8630330696303481016	1.0	14.38347	12.43271	11.78139	11.4042	16.10918	26.63037	0.05048	25.77278	84.18	24.04641
1525639980	8630330696303482493	1.0	13.36601	8.76413	14.53813	16.48832	16.06617	71.91404	0.63485	59.49895	58.13336	2.71616
1525582800	3590433799317662147	1.0	15.34922	12.12828	13.34784	13.33952	15.85115	50.43528	0.11575	38.2754	84.63113	57.48235
1525737360	359043379931766783	1.0	15.74347	7.69104	14.71045	14.53875	13.23157	29.39287	0.32709	75.25891	60.20254	31.41143
1525975920	3590433799317661941	1.0	15.20322	15.23003	6.62623	11.96307	12.50844	51.63805	0.00805	64.82034	98.6196	51.6071
1526349180	8630330696303481974	1.0	15.05069	11.8149	14.21522	12.8813	16.76465	51.58194	0.12683	50.40851	47.26156	77.33305
1526377560	359043379931766551	1.0	15.16899	8.01753	10.84163	13.38089	12.43381	42.89163	0.1046	58.53315	49.84063	92.24657
1525837980	863033069630348107	1.0	11.84256	14.56122	11.50994	8.80263	11.0272	66.7227	0.00383	46.42927	5.67546	93.75164
1526028840	3590433799317661719	1.0	13.72205	8.81874	20.12061	18.00726	11.87474	44.03513	0.18954	46.97256	22.08328	88.79981
1526236560	863033069630348214	1.0	13.14611	13.306	7.26754	10.41042	11.11678	50.69509	0.00315	63.85684	16.86696	69.11817
1526390880	863033069630348495	1.0	15.68645	10.87896	11.3839	13.27897	11.8301	62.69578	0.15462	22.31448	74.4339	52.52636
1526382180	8630330696303481057	0.0	14.1576	9.27726	11.19162	15.17522	9.95171	57.27058	0.06158	45.72547	28.91804	81.81945
1526040060	3590433799317661693	0.0	16.52935	14.0608	12.7585	14.55582	7.26928	51.34011	0.13419	42.7323	80.25154	75.94391
1525640100	863033069630348818	1.0	15.61318	10.57275	14.33388	12.09424	13.21925	46.05953	0.33374	45.95869	90.19332	30.85548
1526079360	359043379931766460	1.0	10.18666	12.15464	12.64686	13.47327	16.12823	55.45227	0.03642	53.40012	78.9856	15.55295
1525905960	8630330696303481180	1.0	18.22369	7.55046	11.38975	12.65717	10.18975	82.9622	1.10989	35.02049	65.71707	58.9658
1525659780	863033069630348412	0.0	11.15692	12.50601	12.83884	15.28252	10.87823	38.347	0.00055	69.29595	55.12998	74.35596
1525640160	3590433799317662147	1.0	15.24266	10.69372	12.65247	12.24772	15.42749	64.89917	0.44347	38.74841	7.5797	13.8067
1526041320	3590433799317662246	0.0	14.19954	12.40706	11.19738	16.89107	10.64526	42.61943	0.01621	39.61636	1.83895	61.08087
1525792860	3590433799317661206	0.0	17.7738	11.11445	10.20282	13.27193	7.33579	21.44175	0.01008	65.66675	72.62097	68.79437
1526311080	8630330696303482188	1.0	13.7394	11.24026	10.26957	12.19881	12.00297	35.44186	0.01909	55.5075	58.28057	92.89246
1525955460	359043379931766072	1.0	16.25629	13.78524	10.08641	7.61786	17.16756	50.20207	0.01746	47.93796	10.35028	3.77344
1526118120	359043379931766486	1.0	12.98526	12.58702	9.92388	7.58148	10.59213	74.82947	0.00018	49.68478	35.79869	42.86839
1526245440	359043379931766726	1.0	10.92392	12.74901	14.51959	13.37651	10.73967	28.02051	0.00191	37.45652	85.24895	19.88701
1525795500	863033069630348693	1.0	9.16225	14.18857	8.69103	12.87924	7.63041	72.31171	0.00121	35.05133	99.18241	50.78687
1525825020	359043379931766072	0.0	14.20221	12.57271	12.79753	11.23984	11.37015	54.86161	0.00434	42.95623	7.52136	30.97736
1526371200	8630330696303481651	1.0	14.39091	12.90517	6.94633	8.92091	13.51224	47.41111	0.00685	39.06163	4.23468	42.53318
1525581780	863033069630348578	0.0	12.97778	6.47792	15.57042	7.98535	14.6152	61.30942	2e-05	28.91726	87.33015	62.75267
1526148420	359043379931766999	1.0	15.65192	7.32942	18.25941	16.96322	17.05556	26.2001	0.72158	42.77735	8.51623	84.9112
1526080320	8630330696303481230	1.0	14.1026	12.81823	6.86911	9.85802	11.50129	48.07772	0.00481	65.24998	25.65474	89.69085
1525980420	8630330696303481438	0.0	15.6573	12.11073	15.28901	8.57895	5.8874	49.56629	7e-05	34.4383	24.81146	76.33219
1526004480	3590433799317661677	0.0	14.76791	9.84011	14.14735	14.43942	13.04279	60.74989	0.00393	41.61781	26.67786	29.56928
1526312220	359043379931766148	1.0	13.89593	11.8511	7.02298	10.39943	16.29517	33.45389	0.00357	70.449	18.92597	26.90715
