latitude 	longitude 	store_name	code	location	imei               
50.56149 	4.69889   	268.0     	10.0	140.0   	8.630330696303487e+17
45.43341 	-73.86586 	74.0      	17.0	86.0    	8.63033069630348e+17
48.98994 	2.1699    	309.0     	41.0	155.0   	3.590433799317665e+17
51.40148 	-1.32471  	547.0     	43.0	149.0   	8.630330696303482e+18
54.58048 	16.86194  	844.0     	95.0	168.0   	8.630330696303482e+18
40.87329 	14.43865  	754.0     	60.0	157.0   	3.590433799317667e+17
34.06635 	-84.67837 	3.0       	122.0	73.0    	3.590433799317662e+18
15.73628 	75.96976  	260.0     	57.0	106.0   	3.5904337993176666e+17
29.21399 	78.95693  	385.0     	57.0	106.0   	3.590433799317664e+17
36.27462 	4.85668   	102.0     	34.0	3.0     	3.59043379931766e+17
-37.9    	145.18333 	884.0     	6.0 	132.0   	8.630330696303481e+18
48.52961 	12.16179  	434.0     	30.0	138.0   	3.590433799317661e+18
-3.14306 	-58.44417 	346.0     	14.0	66.0    	3.5904337993176617e+18
11.84962 	-86.19903 	365.0     	86.0	65.0    	8.630330696303482e+18
41.41204 	2.18247   	912.0     	38.0	150.0   	3.590433799317669e+17
4.02219  	101.02083 	799.0     	82.0	108.0   	3.590433799317661e+18
39.96348 	-4.83076  	786.0     	38.0	150.0   	3.590433799317661e+18
42.0     	21.32778  	706.0     	74.0	161.0   	3.5904337993176617e+18
13.44581 	101.18445 	618.0     	113.0	91.0    	8.630330696303482e+18
40.58654 	-122.39168	659.0     	122.0	63.0    	3.590433799317661e+18
48.52961 	12.16179  	434.0     	30.0	138.0   	8.630330696303489e+17
51.08468 	7.11393   	123.0     	30.0	138.0   	3.590433799317669e+17
-1.26424 	104.09701 	744.0     	54.0	102.0   	8.630330696303482e+18
38.68712 	-4.10734  	640.0     	38.0	150.0   	3.590433799317662e+18
53.53395 	33.72798  	910.0     	102.0	153.0   	8.630330696303482e+18
61.72744 	17.10558  	324.0     	106.0	163.0   	3.5904337993176634e+17
43.32686 	-2.98884  	440.0     	38.0	150.0   	8.630330696303482e+18
10.10649 	76.35484  	25.0      	57.0	106.0   	3.590433799317662e+18
48.90472 	2.2469    	423.0     	41.0	155.0   	8.630330696303482e+18
23.07492 	88.28637  	600.0     	57.0	106.0   	8.630330696303482e+18
61.72744 	17.10558  	324.0     	106.0	163.0   	8.630330696303482e+18
52.53048 	13.29371  	155.0     	30.0	138.0   	8.630330696303482e+18
28.90054 	-81.26367 	199.0     	122.0	73.0    	8.630330696303481e+18
38.17492 	-122.2608 	28.0      	122.0	63.0    	8.63033069630348e+17
35.21222 	2.31889   	415.0     	34.0	3.0     	3.5904337993176666e+17
42.0     	21.32778  	706.0     	74.0	161.0   	3.590433799317661e+17
46.08333 	122.08333 	839.0     	25.0	116.0   	3.5904337993176666e+17
55.62047 	37.49338  	832.0     	102.0	153.0   	8.630330696303483e+18
4.2475   	9.00472   	331.0     	24.0	14.0    	8.630330696303481e+18
3.27833  	32.88667  	407.0     	121.0	18.0    	3.590433799317662e+18
14.14989 	121.3152  	129.0     	93.0	111.0   	3.590433799317661e+18
54.60528 	18.34717  	658.0     	95.0	168.0   	3.590433799317667e+17
43.67681 	4.63031   	42.0      	41.0	155.0   	8.630330696303483e+17
57.97472 	33.2525   	847.0     	102.0	153.0   	8.630330696303482e+18
44.35056 	142.45778 	539.0     	62.0	121.0   	3.590433799317663e+17
52.53048 	13.29371  	155.0     	30.0	138.0   	8.630330696303484e+17
26.18924 	-98.15529 	694.0     	122.0	45.0    	8.630330696303482e+18
17.06542 	-96.72365 	572.0     	81.0	71.0    	8.630330696303482e+18
43.54072 	-116.56346	533.0     	122.0	43.0    	8.630330696303485e+17
45.40008 	-73.58248 	683.0     	17.0	86.0    	3.5904337993176666e+17
2.41669  	30.98551  	593.0     	121.0	18.0    	3.590433799317661e+18
39.33427 	-76.43941 	498.0     	122.0	73.0    	8.630330696303482e+18
51.30001 	13.10984  	584.0     	30.0	138.0   	8.630330696303481e+18
65.84811 	24.14662  	819.0     	40.0	145.0   	8.630330696303489e+17
56.9083  	60.8019   	84.0      	102.0	127.0   	3.590433799317662e+18
26.44931 	91.61356  	655.0     	57.0	106.0   	8.630330696303481e+18
-19.7625 	-44.31389 	231.0     	14.0	84.0    	8.630330696303483e+17
58.23583 	92.48278  	443.0     	102.0	107.0   	3.590433799317668e+17
36.20389 	127.08472 	555.0     	65.0	115.0   	8.630330696303481e+18
45.78071 	12.84052  	634.0     	60.0	157.0   	3.590433799317662e+17
35.815   	139.6853  	734.0     	62.0	121.0   	8.630330696303481e+18
44.59445 	11.04979  	144.0     	60.0	157.0   	3.5904337993176617e+18
36.64852 	51.49621  	568.0     	59.0	120.0   	3.590433799317668e+17
20.74122 	-100.44843	704.0     	81.0	71.0    	8.630330696303484e+17
49.73843 	13.373637 	623.0     	29.0	156.0   	3.590433799317662e+18
46.09273 	-88.64235 	343.0     	122.0	69.0    	8.630330696303482e+18
10.20898 	123.758   	529.0     	93.0	111.0   	8.630330696303482e+18
51.78771 	56.36091  	707.0     	102.0	127.0   	8.630330696303482e+18
46.32313 	-0.45877  	551.0     	41.0	155.0   	8.630330696303482e+18
-21.44236	27.46153  	818.0     	15.0	16.0    	8.630330696303484e+17
46.67535 	5.55575   	458.0     	41.0	155.0   	3.590433799317661e+18
-0.71667 	-48.52333 	759.0     	14.0	41.0    	3.590433799317661e+17
36.20829 	-115.98391	592.0     	122.0	63.0    	8.630330696303482e+18
37.56667 	140.11667 	337.0     	62.0	121.0   	8.63033069630348e+17
54.39635 	24.04142  	26.0      	69.0	166.0   	3.590433799317661e+18
41.8542  	-87.66561 	462.0     	122.0	45.0    	8.630330696303482e+17
25.95533 	68.88871  	361.0     	94.0	105.0   	3.590433799317664e+17
48.25    	16.4      	244.0     	5.0 	165.0   	8.630330696303482e+18
31.76212 	-95.63079 	595.0     	122.0	45.0    	8.630330696303482e+17
41.20485 	-8.33147  	602.0     	98.0	148.0   	3.590433799317665e+17
53.78333 	-1.06667  	724.0     	43.0	149.0   	8.630330696303481e+18
6.84019  	79.87116  	198.0     	67.0	94.0    	8.630330696303487e+17
51.95838 	4.47124   	716.0     	87.0	135.0   	8.630330696303482e+18
36.92574 	14.72443  	650.0     	60.0	157.0   	3.5904337993176617e+18
22.98212 	-80.58556 	176.0     	28.0	58.0    	3.590433799317661e+18
-0.71667 	-48.52333 	759.0     	14.0	41.0    	3.5904337993176617e+18
43.71032 	-1.05366  	196.0     	41.0	155.0   	3.590433799317665e+17
-33.38056	-56.52361 	213.0     	123.0	72.0    	8.630330696303485e+17
48.0     	-4.1      	646.0     	41.0	155.0   	3.590433799317667e+17
41.48199 	-81.79819 	430.0     	122.0	73.0    	3.5904337993176617e+18
18.42745 	-67.15407 	9.0       	96.0	79.0    	3.5904337993176617e+18
-33.38056	-56.52361 	213.0     	123.0	72.0    	8.630330696303482e+18
-15.675  	-38.94722 	134.0     	14.0	40.0    	3.590433799317662e+18
42.55308 	-87.93341 	622.0     	122.0	45.0    	8.630330696303481e+18
48.77644 	2.29026   	714.0     	41.0	155.0   	3.590433799317661e+17
42.67164 	14.01481  	671.0     	60.0	157.0   	3.5904337993176666e+17
5.4709   	100.24529 	70.0      	82.0	108.0   	3.590433799317669e+17
15.73628 	75.96976  	260.0     	57.0	106.0   	8.630330696303482e+18
-4.83    	29.65806  	527.0     	119.0	12.0    	8.630330696303481e+18
36.08497 	9.37082   	741.0     	115.0	34.0    	3.590433799317661e+18
19.21667 	73.08333  	207.0     	57.0	106.0   	3.590433799317662e+18
-21.41222	-42.19667 	506.0     	14.0	84.0    	3.590433799317663e+17
-1.63333 	13.58357  	249.0     	42.0	23.0    	3.590433799317662e+18
37.19723 	122.05228 	810.0     	25.0	116.0   	8.630330696303482e+17
52.26083 	7.00417   	460.0     	87.0	135.0   	3.5904337993176634e+17
11.84962 	-86.19903 	365.0     	86.0	65.0    	3.5904337993176634e+17
27.92333 	118.53333 	638.0     	25.0	116.0   	8.630330696303482e+18
31.78336 	35.23388  	217.0     	97.0	98.0    	3.5904337993176617e+18
49.952431	15.268654 	419.0     	29.0	156.0   	8.630330696303482e+17
-19.7625 	-44.31389 	231.0     	14.0	84.0    	3.5904337993176617e+18
38.06084 	-97.92977 	329.0     	122.0	45.0    	3.590433799317662e+18
54.03876 	43.91385  	413.0     	102.0	153.0   	3.590433799317662e+18
57.14369 	-2.09814  	1.0       	43.0	149.0   	8.630330696303483e+17
41.54566 	-71.29144 	499.0     	122.0	73.0    	3.5904337993176617e+18
42.35843 	-71.05977 	103.0     	122.0	73.0    	3.590433799317663e+17
36.20829 	-115.98391	592.0     	122.0	63.0    	3.5904337993176617e+18
50.23019 	8.77155   	382.0     	30.0	138.0   	8.630330696303482e+18
-21.44236	27.46153  	818.0     	15.0	16.0    	8.630330696303483e+18
55.67938 	12.53463  	251.0     	32.0	143.0   	3.590433799317662e+18
56.56317 	-2.58736  	39.0      	43.0	149.0   	3.590433799317662e+17
23.04419 	-82.00919 	356.0     	28.0	58.0    	3.5904337993176627e+18
50.073658	14.41854  	635.0     	29.0	156.0   	3.5904337993176617e+18
47.98372 	10.18527  	493.0     	30.0	138.0   	8.630330696303482e+18
42.819   	47.1192   	126.0     	102.0	153.0   	8.630330696303482e+17
36.0     	139.55722 	576.0     	62.0	121.0   	8.630330696303481e+18
-3.14306 	-58.44417 	346.0     	14.0	66.0    	3.590433799317661e+18
37.13548 	-3.67029  	436.0     	38.0	150.0   	3.590433799317662e+18
36.02506 	-86.77917 	111.0     	122.0	45.0    	3.590433799317667e+17
40.81    	-73.9625  	516.0     	122.0	73.0    	3.5904337993176617e+18
27.71809 	-82.35176 	776.0     	122.0	73.0    	8.630330696303482e+18
-6.8     	39.25     	469.0     	119.0	12.0    	8.630330696303482e+18
19.32932 	-98.1664  	172.0     	81.0	71.0    	8.630330696303481e+18
48.77644 	2.29026   	714.0     	41.0	155.0   	8.630330696303482e+18
30.75545 	20.22625  	12.0      	70.0	33.0    	3.590433799317661e+18
41.55815 	-73.0515  	874.0     	122.0	73.0    	8.630330696303482e+18
37.13548 	-3.67029  	436.0     	38.0	150.0   	8.630330696303483e+18
36.20389 	127.08472 	555.0     	65.0	115.0   	3.590433799317663e+17
37.73604 	-120.93549	665.0     	122.0	63.0    	8.630330696303482e+18
50.76306 	-1.29772  	178.0     	43.0	149.0   	8.630330696303482e+18
19.21667 	73.08333  	207.0     	57.0	106.0   	3.590433799317661e+18
37.35813 	-6.03731  	695.0     	38.0	150.0   	3.5904337993176617e+18
30.17746 	-81.38758 	597.0     	122.0	73.0    	3.5904337993176617e+18
49.593777	17.250879 	580.0     	29.0	156.0   	8.630330696303482e+18
28.88162 	120.03308 	295.0     	25.0	116.0   	3.5904337993176685e+17
26.32293 	91.00632  	66.0      	57.0	106.0   	8.630330696303482e+17
39.32288 	-76.72803 	888.0     	122.0	73.0    	8.630330696303481e+18
50.511002	14.150558 	803.0     	29.0	156.0   	8.630330696303482e+18
39.59611 	27.02444  	219.0     	116.0	146.0   	8.630330696303481e+18
37.73604 	-120.93549	665.0     	122.0	63.0    	3.5904337993176617e+18
48.8765  	2.18967   	674.0     	41.0	155.0   	3.5904337993176627e+18
26.91756 	-82.07842 	643.0     	122.0	73.0    	3.5904337993176617e+18
9.89206  	43.38531  	56.0      	109.0	27.0    	8.630330696303482e+18
60.2052  	24.6522   	233.0     	40.0	145.0   	8.630330696303487e+17
51.67822 	33.9162   	315.0     	120.0	147.0   	8.630330696303481e+18
35.95664 	36.7138   	92.0      	111.0	95.0    	3.5904337993176617e+18
41.63976 	2.35739   	137.0     	38.0	150.0   	3.5904337993176666e+17
16.455   	120.5875  	425.0     	93.0	111.0   	3.5904337993176646e+17
49.41029 	38.15035  	782.0     	120.0	170.0   	3.5904337993176627e+18
27.34089 	117.4831  	729.0     	25.0	116.0   	8.630330696303481e+18
23.07492 	88.28637  	600.0     	57.0	106.0   	8.630330696303488e+17
52.21099 	7.02238   	289.0     	30.0	138.0   	8.630330696303482e+18
51.65333 	5.2875    	869.0     	87.0	135.0   	8.630330696303482e+18
32.35126 	-95.30106 	831.0     	122.0	45.0    	8.630330696303487e+17
40.93333 	73.0      	354.0     	64.0	93.0    	8.630330696303482e+18
38.91817 	-78.19444 	256.0     	122.0	73.0    	3.590433799317661e+18
42.58342 	-71.8023  	243.0     	122.0	73.0    	8.630330696303487e+17
35.8     	137.23333 	270.0     	62.0	121.0   	3.590433799317661e+18
8.56697  	123.33471 	204.0     	93.0	111.0   	8.630330696303482e+18
36.76639 	3.47717   	106.0     	34.0	3.0     	3.590433799317666e+17
32.52515 	-93.75018 	736.0     	122.0	45.0    	3.590433799317662e+18
6.46838  	-73.26022 	750.0     	26.0	42.0    	3.590433799317662e+18
42.7     	27.25     	52.0      	11.0	162.0   	3.590433799317661e+18
1.6      	103.81667 	840.0     	82.0	108.0   	8.630330696303482e+18
25.80565 	68.49143  	89.0      	94.0	105.0   	3.5904337993176617e+18
24.41288 	76.56719  	13.0      	57.0	106.0   	3.590433799317664e+17
39.45621 	-77.96389 	484.0     	122.0	73.0    	3.590433799317662e+18
39.09112 	-94.41551 	338.0     	122.0	45.0    	8.630330696303482e+18
54.03876 	43.91385  	413.0     	102.0	153.0   	3.5904337993176617e+18
48.21644 	9.02596   	17.0      	30.0	138.0   	8.630330696303482e+18
30.81383 	75.16878  	510.0     	57.0	106.0   	8.630330696303483e+17
51.26    	-2.1875   	881.0     	43.0	149.0   	8.630330696303482e+18
48.07667 	8.64409   	821.0     	30.0	138.0   	3.590433799317661e+18
45.43341 	-73.86586 	74.0      	17.0	86.0    	8.630330696303482e+17
34.31    	-2.16     	359.0     	71.0	10.0    	8.630330696303481e+18
26.9423  	68.11759  	806.0     	94.0	105.0   	8.630330696303482e+18
-1.26753 	116.82887 	57.0      	54.0	110.0   	8.630330696303487e+17
33.44872 	-86.78777 	856.0     	122.0	45.0    	8.630330696303484e+17
36.08497 	9.37082   	741.0     	115.0	34.0    	8.630330696303485e+17
29.69221 	72.54566  	305.0     	94.0	105.0   	3.590433799317661e+18
41.80753 	-87.65644 	543.0     	122.0	45.0    	8.630330696303481e+18
44.97639 	19.61222  	764.0     	101.0	137.0   	8.630330696303487e+17
48.77644 	2.29026   	714.0     	41.0	155.0   	8.630330696303482e+18
11.50526 	77.23826  	712.0     	57.0	106.0   	3.5904337993176617e+18
34.09611 	-118.10583	691.0     	122.0	63.0    	8.630330696303483e+18
-21.98333	16.91667  	575.0     	130.0	35.0    	3.590433799317662e+18
39.59611 	27.02444  	219.0     	116.0	146.0   	8.630330696303481e+18
51.40148 	-1.32471  	547.0     	43.0	149.0   	3.5904337993176685e+17
49.820923	18.262524 	586.0     	29.0	156.0   	3.5904337993176617e+18
28.92694 	78.23456  	53.0      	57.0	106.0   	8.630330696303487e+17
-33.38056	-56.52361 	213.0     	123.0	72.0    	3.590433799317662e+17
5.84752  	-5.682    	431.0     	22.0	0.0     	8.630330696303482e+18
56.03361 	35.96944  	866.0     	102.0	153.0   	8.630330696303489e+17
33.92866 	-6.90656  	801.0     	71.0	10.0    	3.590433799317661e+18
42.50729 	1.53414   	913.0     	0.0 	136.0   	3.5904337993176617e+18
18.42745 	-67.15407 	9.0       	96.0	79.0    	3.590433799317661e+18
-7.76667 	35.7      	342.0     	119.0	12.0    	3.590433799317662e+18
34.14251 	-118.25508	276.0     	122.0	63.0    	8.630330696303483e+18
52.31333 	6.92917   	579.0     	87.0	135.0   	3.590433799317669e+17
-7.01833 	107.60389 	598.0     	54.0	102.0   	3.5904337993176627e+18
45.75279 	130.57211 	99.0      	25.0	116.0   	8.630330696303482e+18
51.65333 	5.2875    	869.0     	87.0	135.0   	3.590433799317661e+18
46.51872 	86.00214  	321.0     	25.0	123.0   	8.630330696303482e+18
31.71667 	73.38333  	698.0     	94.0	105.0   	8.630330696303482e+18
45.39402 	9.29109   	692.0     	60.0	157.0   	3.590433799317661e+18
31.96258 	73.97117  	538.0     	94.0	105.0   	3.590433799317661e+18
54.48147 	53.47103  	577.0     	102.0	127.0   	8.630330696303482e+18
35.89972 	14.51472  	849.0     	79.0	151.0   	3.5904337993176627e+18
55.62047 	37.49338  	832.0     	102.0	153.0   	8.630330696303488e+17
33.41012 	-91.06177 	286.0     	122.0	45.0    	3.5904337993176646e+17
37.31065 	13.57661  	8.0       	60.0	157.0   	3.5904337993176617e+18
5.4709   	100.24529 	70.0      	82.0	108.0   	3.590433799317662e+18
53.95278 	32.86389  	672.0     	102.0	153.0   	3.590433799317666e+17
51.40944 	46.04833  	636.0     	102.0	160.0   	8.630330696303482e+17
61.72744 	17.10558  	324.0     	106.0	163.0   	8.630330696303482e+18
41.47892 	-87.45476 	715.0     	122.0	45.0    	8.630330696303481e+18
50.073658	14.41854  	635.0     	29.0	156.0   	3.590433799317662e+18
40.63316 	-74.13653 	629.0     	122.0	73.0    	8.630330696303482e+18
-4.26613 	15.28318  	109.0     	20.0	8.0     	8.630330696303489e+17
39.45621 	-77.96389 	484.0     	122.0	73.0    	8.630330696303481e+18
55.38752 	36.73307  	535.0     	102.0	153.0   	8.630330696303482e+18
38.70734 	-77.02303 	246.0     	122.0	73.0    	8.630330696303481e+18
-8.66667 	-35.71667 	146.0     	14.0	80.0    	3.5904337993176646e+17
48.52961 	12.16179  	434.0     	30.0	138.0   	3.590433799317662e+18
33.35283 	-111.78903	273.0     	122.0	75.0    	8.630330696303482e+18
46.67535 	5.55575   	458.0     	41.0	155.0   	8.630330696303482e+18
-7.60361 	37.00438  	402.0     	119.0	12.0    	8.630330696303482e+18
-6.25    	38.66667  	526.0     	119.0	12.0    	8.630330696303482e+17
54.60528 	18.34717  	658.0     	95.0	168.0   	3.5904337993176617e+18
24.96334 	10.18003  	271.0     	70.0	33.0    	3.5904337993176685e+17
36.20389 	127.08472 	555.0     	65.0	115.0   	3.590433799317662e+18
-7.51611 	109.05389 	873.0     	54.0	102.0   	3.590433799317664e+17
39.46667 	141.95    	892.0     	62.0	121.0   	3.590433799317668e+17
-22.9    	44.53333  	684.0     	73.0	172.0   	3.5904337993176617e+18
18.18158 	76.03889  	585.0     	57.0	106.0   	3.590433799317662e+18
50.9803  	11.32903  	877.0     	30.0	138.0   	8.630330696303482e+18
31.82539 	72.54064  	742.0     	94.0	105.0   	3.5904337993176617e+18
-4.5833  	15.16554  	384.0     	18.0	21.0    	8.630330696303482e+18
35.06667 	135.21667 	710.0     	62.0	121.0   	3.5904337993176617e+18
3.02013  	30.91105  	45.0      	121.0	18.0    	8.630330696303482e+18
36.20829 	-115.98391	592.0     	122.0	63.0    	3.5904337993176627e+18
39.32288 	-76.72803 	888.0     	122.0	73.0    	8.630330696303482e+18
-21.205  	-41.88778 	347.0     	14.0	84.0    	3.590433799317661e+17
32.65246 	51.67462  	344.0     	59.0	120.0   	3.590433799317661e+18
29.65163 	-82.32483 	258.0     	122.0	73.0    	8.630330696303482e+18
-15.21194	-75.11028 	503.0     	91.0	62.0    	8.630330696303482e+18
36.46917 	10.78222  	81.0      	115.0	34.0    	3.5904337993176617e+18
37.49223 	15.07041  	145.0     	60.0	157.0   	3.5904337993176685e+17
10.61285 	12.19458  	94.0      	85.0	22.0    	3.59043379931767e+17
6.9909   	79.883    	307.0     	67.0	94.0    	3.5904337993176634e+17
38.55632 	69.01354  	846.0     	114.0	97.0    	3.590433799317662e+18
50.50301 	13.63617  	517.0     	29.0	156.0   	8.630330696303483e+17
13.56667 	-15.6     	239.0     	47.0	6.0     	8.630330696303482e+18
41.50343 	-74.01042 	546.0     	122.0	73.0    	3.5904337993176617e+18
30.17746 	-81.38758 	597.0     	122.0	73.0    	3.5904337993176617e+18
-21.44236	27.46153  	818.0     	15.0	16.0    	8.630330696303482e+18
48.77644 	2.29026   	714.0     	41.0	155.0   	3.590433799317662e+18
36.08497 	9.37082   	741.0     	115.0	34.0    	8.630330696303481e+18
14.95472 	120.89694 	58.0      	93.0	111.0   	8.630330696303482e+18
48.79325 	2.29275   	245.0     	41.0	155.0   	8.630330696303482e+18
-23.85972	35.34722  	488.0     	83.0	26.0    	8.630330696303482e+18
48.86667 	2.08333   	483.0     	41.0	155.0   	3.590433799317661e+18
48.78232 	9.17702   	774.0     	30.0	138.0   	8.630330696303481e+18
33.03699 	-117.29198	229.0     	122.0	63.0    	8.630330696303482e+18
-16.25   	-69.08333 	901.0     	91.0	62.0    	8.630330696303482e+18
44.27804 	-88.27205 	388.0     	122.0	45.0    	8.630330696303483e+18
0.46005  	34.11169  	125.0     	63.0	29.0    	8.630330696303482e+18
44.27804 	-88.27205 	388.0     	122.0	45.0    	3.590433799317662e+18
20.21322 	-100.88023	686.0     	81.0	71.0    	3.5904337993176646e+17
-4.06667 	37.73333  	688.0     	119.0	12.0    	8.630330696303487e+17
24.81757 	84.63445  	649.0     	57.0	106.0   	8.630330696303484e+17
53.00974 	-3.05814  	663.0     	43.0	149.0   	3.590433799317662e+18
44.75874 	19.21437  	91.0      	8.0 	159.0   	8.630330696303483e+18
54.48147 	53.47103  	577.0     	102.0	127.0   	3.590433799317663e+17
47.38093 	-122.23484	398.0     	122.0	63.0    	3.590433799317661e+17
41.57721 	-93.71133 	880.0     	122.0	45.0    	8.630330696303481e+18
-6.8048  	110.8405  	416.0     	54.0	102.0   	8.630330696303485e+17
32.5007  	-94.74049 	457.0     	122.0	45.0    	8.630330696303483e+18
56.11281 	69.49015  	345.0     	102.0	127.0   	3.590433799317662e+18
61.72744 	17.10558  	324.0     	106.0	163.0   	3.590433799317662e+18
41.63976 	2.35739   	137.0     	38.0	150.0   	3.59043379931766e+17
41.24264 	16.50104  	93.0      	60.0	157.0   	3.590433799317662e+18
49.952431	15.268654 	419.0     	29.0	156.0   	3.590433799317662e+18
38.58894 	-89.99038 	236.0     	122.0	45.0    	8.630330696303483e+17
36.76639 	3.47717   	106.0     	34.0	3.0     	3.5904337993176634e+17
49.144482	15.006139 	363.0     	29.0	156.0   	3.590433799317669e+17
19.04222 	-98.11889 	143.0     	81.0	71.0    	8.630330696303482e+18
41.50343 	-74.01042 	546.0     	122.0	73.0    	3.590433799317663e+17
39.09112 	-94.41551 	338.0     	122.0	45.0    	8.630330696303482e+18
48.90472 	2.2469    	423.0     	41.0	155.0   	8.630330696303481e+18
-7.54972 	110.71639 	548.0     	54.0	102.0   	3.5904337993176617e+18
43.61058 	1.33467   	170.0     	41.0	155.0   	8.630330696303487e+17
34.9     	137.5     	735.0     	62.0	121.0   	3.590433799317662e+18
50.511002	14.150558 	803.0     	29.0	156.0   	8.630330696303482e+17
42.8139  	-1.64295  	723.0     	38.0	150.0   	3.5904337993176617e+18
29.38242 	70.91106  	22.0      	94.0	105.0   	8.630330696303487e+17
34.86472 	117.55417 	903.0     	25.0	116.0   	8.630330696303482e+18
32.52515 	-93.75018 	736.0     	122.0	45.0    	8.630330696303482e+17
51.168   	7.973     	242.0     	30.0	138.0   	3.590433799317662e+18
-7.60361 	37.00438  	402.0     	119.0	12.0    	8.630330696303482e+18
42.93369 	-72.27814 	391.0     	122.0	73.0    	8.630330696303482e+18
34.86472 	117.55417 	903.0     	25.0	116.0   	8.630330696303482e+18
49.97704 	9.15214   	47.0      	30.0	138.0   	8.630330696303482e+18
42.4251  	-71.06616 	474.0     	122.0	73.0    	3.590433799317662e+18
33.08014 	-83.2321  	502.0     	122.0	73.0    	3.5904337993176685e+17
3.51667  	11.5      	489.0     	24.0	14.0    	3.590433799317663e+17
44.80477 	-0.59543  	787.0     	41.0	155.0   	8.630330696303482e+18
36.6009  	126.665   	318.0     	65.0	115.0   	3.590433799317662e+18
43.31667 	-2.68333  	269.0     	38.0	150.0   	8.63033069630348e+17
12.74482 	4.52514   	40.0      	85.0	22.0    	8.63033069630348e+17
48.86667 	2.08333   	483.0     	41.0	155.0   	3.590433799317661e+18
22.10194 	85.37752  	61.0      	57.0	106.0   	8.630330696303483e+17
52.09    	5.23333   	905.0     	87.0	135.0   	3.590433799317662e+18
-12.91667	-39.25    	524.0     	14.0	40.0    	3.590433799317661e+18
26.76628 	83.36889  	279.0     	57.0	106.0   	3.590433799317661e+17
43.86682 	-79.2663  	482.0     	17.0	86.0    	3.590433799317661e+18
29.22254 	79.5286   	299.0     	57.0	106.0   	3.590433799317661e+18
5.6561   	-75.87877 	32.0      	26.0	42.0    	8.630330696303482e+17
41.09246 	45.36561  	645.0     	7.0 	90.0    	3.590433799317662e+18
21.53889 	71.57737  	263.0     	57.0	106.0   	3.59043379931767e+17
46.23899 	-63.13414 	156.0     	17.0	57.0    	8.630330696303488e+17
46.18396 	6.10237   	582.0     	21.0	171.0   	8.630330696303481e+18
41.0051  	-73.78458 	713.0     	122.0	73.0    	3.590433799317661e+18
50.073658	14.41854  	635.0     	29.0	156.0   	3.5904337993176627e+18
41.91886 	8.73812   	11.0      	41.0	155.0   	8.630330696303482e+18
51.47805 	6.8625    	573.0     	30.0	138.0   	8.630330696303482e+18
41.09246 	45.36561  	645.0     	7.0 	90.0    	8.630330696303483e+17
34.4833  	136.84186 	814.0     	62.0	121.0   	8.630330696303487e+17
31.76212 	-95.63079 	595.0     	122.0	45.0    	8.630330696303482e+18
-21.44236	27.46153  	818.0     	15.0	16.0    	3.590433799317662e+18
36.08497 	9.37082   	741.0     	115.0	34.0    	8.630330696303482e+18
35.06667 	135.21667 	710.0     	62.0	121.0   	8.630330696303482e+17
22.88783 	84.13864  	357.0     	57.0	106.0   	8.630330696303487e+17
53.59782 	34.33825  	214.0     	102.0	153.0   	3.5904337993176617e+18
12.35275 	121.06761 	693.0     	93.0	111.0   	8.630330696303483e+18
30.75545 	20.22625  	12.0      	70.0	33.0    	3.59043379931767e+17
41.91738 	3.1631    	594.0     	38.0	150.0   	3.590433799317661e+18
37.05944 	37.3825   	267.0     	116.0	146.0   	3.5904337993176617e+18
9.3337   	122.8637  	700.0     	93.0	111.0   	8.630330696303485e+17
4.2475   	9.00472   	331.0     	24.0	14.0    	3.590433799317665e+17
9.89206  	43.38531  	56.0      	109.0	27.0    	8.630330696303483e+18
34.31    	-2.16     	359.0     	71.0	10.0    	8.630330696303482e+18
46.1351  	-60.1831  	783.0     	17.0	53.0    	3.5904337993176617e+18
41.55947 	14.66737  	133.0     	60.0	157.0   	8.630330696303489e+17
58.63667 	59.80222  	442.0     	102.0	127.0   	3.5904337993176617e+18
32.55531 	76.12647  	150.0     	57.0	106.0   	8.630330696303485e+17
50.79205 	-1.08593  	762.0     	43.0	149.0   	3.5904337993176666e+17
45.99194 	29.41824  	43.0      	120.0	147.0   	3.5904337993176614e+17
45.4473  	-73.75335 	211.0     	17.0	86.0    	3.590433799317662e+18
-23.85972	35.34722  	488.0     	83.0	26.0    	8.630330696303483e+17
33.95015 	-118.03917	761.0     	122.0	63.0    	3.5904337993176617e+18
-22.57306	-47.1725  	44.0      	14.0	84.0    	8.630330696303482e+18
-27.76952	30.79165  	868.0     	129.0	17.0    	3.590433799317662e+18
34.09668 	-117.71978	167.0     	122.0	63.0    	3.590433799317663e+17
48.28259 	9.72749   	221.0     	30.0	138.0   	8.630330696303482e+17
40.53123 	17.58522  	248.0     	60.0	157.0   	3.590433799317662e+18
17.30858 	97.01124  	421.0     	76.0	126.0   	8.63033069630348e+17
14.64056 	104.64992 	379.0     	113.0	91.0    	3.590433799317667e+17
13.70727 	9.15013   	507.0     	84.0	31.0    	8.630330696303483e+18
42.24113 	-88.3162  	180.0     	122.0	45.0    	3.590433799317662e+18
34.86472 	117.55417 	903.0     	25.0	116.0   	8.630330696303482e+18
29.69221 	72.54566  	305.0     	94.0	105.0   	3.590433799317661e+17
44.75874 	19.21437  	91.0      	8.0 	159.0   	3.5904337993176617e+18
7.6      	4.18333   	581.0     	85.0	22.0    	8.630330696303482e+18
